ssndataquality,dobdataquality,firstentrydate,state,matchingpersonalid,isbcpp,isbcpes,istlp,ismgh,issop,whenupdateddate,cleandashage,cleandashrace,cleandashethnicity,cleandashgender
99,99,9/25/2014,ma,1072,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1073,,,,,1,20566,999,999,999,999
99,99,10/15/2014,ma,1074,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1075,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1076,,,,,1,20566,999,999,999,999
99,99,10/6/2015,ma,1077,,,,,1,20566,999,999,999,999
99,99,1/8/2015,ma,1078,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1079,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1080,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1081,,,,,1,20566,999,999,999,999
99,99,1/8/2015,ma,1082,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1083,,,,,1,20566,999,999,999,999
2,99,12/1/2015,ma,1084,,,,,1,20566,999,999,999,999
99,99,4/1/2015,ma,1085,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1086,,,,,1,20566,999,999,999,999
99,99,10/16/2014,ma,1087,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1088,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1089,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1090,,,,,1,20566,999,999,999,999
99,99,10/6/2015,ma,1091,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1092,,,,,1,20566,999,999,999,999
99,99,3/27/2015,ma,1093,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1094,,,,,1,20566,999,999,999,999
99,99,9/8/2014,ma,1095,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1096,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1097,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1098,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1099,,,,,1,20566,999,999,999,999
99,99,12/3/2014,ma,1100,,,,,1,20566,999,999,999,999
99,99,9/15/2014,ma,1101,,,,,1,20566,999,999,999,999
99,99,10/5/2015,ma,1102,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1103,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1104,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1105,,,,,1,20566,999,999,999,999
99,99,9/8/2014,ma,1106,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1107,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1108,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1109,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1110,,,,,1,20566,999,999,999,999
99,99,9/22/2014,ma,1111,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1112,,,,,1,20566,999,999,999,999
99,99,4/9/2015,ma,1113,,,,,1,20566,999,999,999,999
99,99,9/18/2014,ma,1114,,,,,1,20566,999,999,999,999
99,99,9/18/2014,ma,1115,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1116,,,,,1,20566,999,999,999,999
99,99,1/14/2015,ma,1117,,,,,1,20566,999,999,999,999
99,99,3/27/2015,ma,1118,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1119,,,,,1,20566,999,999,999,999
99,99,12/3/2014,ma,1120,,,,,1,20566,999,999,999,999
99,99,5/8/2015,ma,1121,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1122,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1123,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1124,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1125,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1126,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1127,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1128,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1129,,,,,1,20566,999,999,999,999
99,99,3/20/2015,ma,1130,,,,,1,20566,999,999,999,999
99,99,1/30/2015,ma,1131,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1132,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1133,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1134,,,,,1,20566,999,999,999,999
99,99,12/4/2014,ma,1135,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1136,,,,,1,20566,999,999,999,999
99,99,2/20/2015,ma,1137,,,,,1,20566,999,999,999,999
99,99,7/2/2015,ma,1138,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1139,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1140,,,,,1,20566,999,999,999,999
99,99,9/8/2014,ma,1141,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1142,,,,,1,20566,999,999,999,999
99,99,9/22/2014,ma,1143,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1144,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1145,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1146,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1147,,,,,1,20566,999,999,999,999
99,99,11/12/2014,ma,1148,,,,,1,20566,999,999,999,999
99,99,10/5/2015,ma,1149,,,,,1,20566,999,999,999,999
99,99,10/1/2015,ma,1150,,,,,1,20566,999,999,999,999
99,99,11/7/2014,ma,1151,,,1,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1152,,,,,1,20566,999,999,999,999
99,99,10/15/2014,ma,1153,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1154,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1155,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1156,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1157,,,,,1,20566,999,999,999,999
99,99,9/24/2014,ma,1158,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1159,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1160,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1161,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1162,,,,,1,20566,999,999,999,999
99,99,11/19/2014,ma,1163,,,,,1,20566,999,999,999,999
99,99,10/7/2015,ma,1164,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1165,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1166,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1167,,,,,1,20566,999,999,999,999
99,99,7/2/2015,ma,1168,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1169,,,,,1,20566,999,999,999,999
99,99,1/1/2015,ma,1170,,,,,1,20566,999,999,999,999
99,99,11/6/2014,ma,1171,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1172,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1173,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1174,,,,,1,20566,999,999,999,999
99,99,9/10/2014,ma,1175,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1176,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1177,,,,,1,20566,999,999,999,999
99,99,11/17/2014,ma,1178,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1179,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1180,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1181,,,,,1,20566,999,999,999,999
99,99,7/2/2015,ma,1182,,,,,1,20566,999,999,999,999
99,99,3/30/2015,ma,1183,,,,,1,20566,999,999,999,999
99,99,12/15/2014,ma,1184,,,,,1,20566,999,999,999,999
99,99,10/30/2014,ma,1185,,,,,1,20566,999,999,999,999
99,99,9/2/2014,ma,1186,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1187,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1188,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1189,,,,,1,20566,999,999,999,999
99,99,11/10/2014,ma,1190,,,,,1,20566,999,999,999,999
99,99,4/22/2015,ma,1191,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1192,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1193,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1194,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1195,,,,,1,20566,999,999,999,999
99,99,10/21/2014,ma,1196,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1197,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1198,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1199,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1200,,,,,1,20566,999,999,999,999
99,99,4/7/2015,ma,1201,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1202,,,,,1,20566,999,999,999,999
99,99,12/2/2015,ma,1203,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1204,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1205,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1206,,,,,1,20566,999,999,999,999
99,99,11/3/2014,ma,1207,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1208,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1209,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1210,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1211,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1212,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1213,,,,,1,20566,999,999,999,999
99,99,2/5/2015,ma,1214,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1215,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1216,,,,,1,20566,999,999,999,999
99,99,9/8/2014,ma,1217,,,,,1,20566,999,999,999,999
99,99,3/23/2015,ma,1218,,,,,1,20566,999,999,999,999
99,99,11/17/2014,ma,1219,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1220,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1221,,,,,1,20566,999,999,999,999
99,99,3/20/2015,ma,1222,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1223,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1224,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1225,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1226,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1227,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1228,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1229,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1230,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1231,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1232,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1233,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1234,,,,,1,20566,999,999,999,999
99,99,5/11/2015,ma,1235,,,,,1,20566,999,999,999,999
99,99,9/17/2014,ma,1236,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1237,,,,,1,20566,999,999,999,999
99,99,7/10/2015,ma,1238,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1239,,,,,1,20566,999,999,999,999
99,99,3/30/2015,ma,1240,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1241,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1242,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1243,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1244,,,,,1,20566,999,999,999,999
99,99,10/30/2014,ma,1245,,,,,1,20566,999,999,999,999
99,99,3/24/2015,ma,1246,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1247,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1248,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1249,,,,,1,20566,999,999,999,999
99,99,9/22/2014,ma,1250,,,,,1,20566,999,999,999,999
99,99,7/1/2015,ma,1251,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1252,,,,,1,20566,999,999,999,999
99,99,4/22/2015,ma,1253,,,,,1,20566,999,999,999,999
99,99,10/21/2014,ma,1254,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1255,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1256,,,,,1,20566,999,999,999,999
99,99,10/16/2014,ma,1257,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1258,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1259,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1260,,,,,1,20566,999,999,999,999
99,99,10/9/2014,ma,1261,,,,,1,20566,999,999,999,999
99,99,3/5/2015,ma,1262,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1263,,,,,1,20566,999,999,999,999
99,99,1/14/2015,ma,1264,,,,,1,20566,999,999,999,999
99,99,5/20/2015,ma,1265,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1266,,,,,1,20566,999,999,999,999
99,99,4/7/2015,ma,1267,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1268,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1269,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1270,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1271,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1272,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1273,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1274,,,,,1,20566,999,999,999,999
99,99,2/20/2015,ma,1275,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1276,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1277,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1278,,,,,1,20566,999,999,999,999
99,99,3/23/2015,ma,1279,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1280,,,,,1,20566,999,999,999,999
99,99,12/14/2014,ma,1281,,,,,1,20566,999,999,999,999
99,99,11/17/2014,ma,1282,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1283,,,,,1,20566,999,999,999,999
99,99,4/9/2015,ma,1284,,,,,1,20566,999,999,999,999
99,99,12/5/2014,ma,1285,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1286,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1287,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1288,,,,,1,20566,999,999,999,999
99,99,9/22/2014,ma,1289,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1290,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1291,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1292,,,,,1,20566,999,999,999,999
99,99,2/24/2015,ma,1293,,,,,1,20566,999,999,999,999
99,99,11/3/2014,ma,1294,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1295,,,,,1,20566,999,999,999,999
99,99,10/16/2014,ma,1296,,,,,1,20566,999,999,999,999
99,99,9/2/2014,ma,1297,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1298,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1299,,,,,1,20566,999,999,999,999
99,99,10/9/2014,ma,1300,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1301,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1302,,,,,1,20566,999,999,999,999
99,99,5/11/2015,ma,1303,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1304,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1305,,,,,1,20566,999,999,999,999
99,99,3/4/2015,ma,1306,,,,,1,20566,999,999,999,999
99,99,10/30/2014,ma,1307,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1308,,,,,1,20566,999,999,999,999
99,99,10/21/2014,ma,1309,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1310,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1311,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1312,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1313,,,,,1,20566,999,999,999,999
99,99,4/22/2015,ma,1314,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1315,,,,,1,20566,999,999,999,999
99,99,4/21/2015,ma,1316,,,,,1,20566,999,999,999,999
99,99,2/5/2015,ma,1317,,,,,1,20566,999,999,999,999
99,99,8/1/2015,ma,1318,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1319,,,,,1,20566,999,999,999,999
99,99,12/14/2014,ma,1320,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1321,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1322,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1323,,,,,1,20566,999,999,999,999
99,99,9/14/2014,ma,1324,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1326,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1327,,,,,1,20566,999,999,999,999
99,99,4/23/2015,ma,1328,,,,,1,20566,999,999,999,999
99,99,5/13/2015,ma,1329,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1330,,,,,1,20566,999,999,999,999
99,99,12/14/2014,ma,1331,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1332,,,,,1,20566,999,999,999,999
99,99,1/26/2015,ma,1333,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1334,,,,,1,20566,999,999,999,999
99,99,1/21/2015,ma,1335,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1336,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1337,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1338,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1339,,,,,1,20566,999,999,999,999
99,99,9/24/2014,ma,1340,,,,,1,20566,999,999,999,999
99,99,9/25/2014,ma,1341,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1342,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1343,,,,,1,20566,999,999,999,999
99,99,2/13/2015,ma,1344,,,,,1,20566,999,999,999,999
99,99,3/30/2015,ma,1345,,,,,1,20566,999,999,999,999
99,99,2/5/2015,ma,1346,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1347,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1348,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1349,,,,,1,20566,999,999,999,999
99,99,4/30/2015,ma,1350,,,,,1,20566,999,999,999,999
99,99,11/17/2014,ma,1351,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1352,,,,,1,20566,999,999,999,999
99,99,9/12/2014,ma,1353,,,,,1,20566,999,999,999,999
99,99,1/22/2015,ma,1354,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1355,,,,,1,20566,999,999,999,999
99,99,3/9/2015,ma,1356,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1357,,,,,1,20566,999,999,999,999
99,99,4/1/2015,ma,1358,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1359,,,,,1,20566,999,999,999,999
99,99,5/8/2015,ma,1360,,,,,1,20566,999,999,999,999
99,99,1/15/2015,ma,1361,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1362,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1363,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1364,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1365,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1366,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1367,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1368,,,,,1,20566,999,999,999,999
99,99,12/5/2014,ma,1369,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1370,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1371,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1372,,,,,1,20566,999,999,999,999
99,99,1/8/2015,ma,1373,,,,,1,20566,999,999,999,999
99,99,11/6/2014,ma,1374,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1375,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1376,,,,,1,20566,999,999,999,999
99,99,11/6/2014,ma,1377,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1378,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1379,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1380,,,,,1,20566,999,999,999,999
99,99,11/10/2014,ma,1381,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1382,,,,,1,20566,999,999,999,999
99,99,10/20/2014,ma,1383,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1384,,,,,1,20566,999,999,999,999
99,99,11/5/2014,ma,1385,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1386,,,,,1,20566,999,999,999,999
99,99,3/20/2015,ma,1387,,,,,1,20566,999,999,999,999
99,99,12/1/2014,ma,1388,,,,,1,20566,999,999,999,999
99,99,1/21/2015,ma,1389,,,,,1,20566,999,999,999,999
99,99,12/4/2014,ma,1390,,,,,1,20566,999,999,999,999
99,99,4/23/2015,ma,1391,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1392,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1393,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1394,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1395,,,,,1,20566,999,999,999,999
99,99,12/1/2014,ma,1396,,,,,1,20566,999,999,999,999
99,99,9/8/2014,ma,1397,,,,,1,20566,999,999,999,999
99,99,2/24/2015,ma,1398,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1399,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1400,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1401,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1402,,,,,1,20566,999,999,999,999
99,99,4/15/2015,ma,1403,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1404,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1405,,,,,1,20566,999,999,999,999
99,99,5/18/2015,ma,1406,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1407,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1408,,,,,1,20566,999,999,999,999
99,99,1/14/2015,ma,1409,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1410,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1411,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1412,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1413,,,,,1,20566,999,999,999,999
99,99,2/6/2015,ma,1414,,,,,1,20566,999,999,999,999
99,99,3/24/2015,ma,1415,,,,,1,20566,999,999,999,999
99,99,3/24/2015,ma,1416,,,,,1,20566,999,999,999,999
99,99,3/1/2016,ma,1417,,,,,1,20566,999,999,999,999
99,99,2/1/2016,ma,1418,,,,,1,20566,999,999,999,999
99,99,12/2/2015,ma,1419,,,,,1,20566,999,999,999,999
99,99,4/23/2015,ma,1420,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1421,,,,,1,20566,999,999,999,999
99,99,5/7/2015,ma,1422,,,,,1,20566,999,999,999,999
99,99,1/1/2015,ma,1423,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1424,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1425,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1426,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1427,,,,,1,20566,999,999,999,999
99,99,4/7/2015,ma,1428,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1429,,,,,1,20566,999,999,999,999
99,99,7/11/2015,ma,1430,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1431,,,,,1,20566,999,999,999,999
99,99,3/23/2015,ma,1432,,,,,1,20566,999,999,999,999
99,99,9/19/2014,ma,1433,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1434,,,,,1,20566,999,999,999,999
99,99,9/6/2014,ma,1435,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1436,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1437,,,,,1,20566,999,999,999,999
99,99,12/1/2015,ma,1438,,,,,1,20566,999,999,999,999
99,99,1/1/2016,ma,1439,,,,,1,20566,999,999,999,999
99,99,11/1/2015,ma,1440,,,,,1,20566,999,999,999,999
8,99,10/1/2014,nh,1442,,1,,,1,20488,14,4,,
1,1,5/1/2015,nh,1443,,1,,,1,20296,16,5,,1
8,99,10/1/2014,nh,1444,,1,,,,20528,15,4,,1
8,99,10/1/2014,nh,1445,,1,,,,20528,13,4,,
8,99,10/1/2014,nh,1446,,1,,,,20528,16,4,,1
8,99,3/30/2015,nh,1447,,1,,,,20528,16,999,,1
8,99,1/8/2015,nh,1448,,1,,,,20566,999,999,999,999
8,99,10/1/2014,nh,1449,,1,,,,20566,999,999,999,999
8,99,8/5/2015,nh,1450,,1,,,,20528,19,2,1,1
1,1,8/7/2015,nh,1451,,1,,,,20308,20,4,,1
8,99,8/24/2015,nh,1452,,1,,,,20528,13,4,,
1,1,8/25/2015,nh,1453,,1,,,,20325,18,4,,
1,1,8/27/2015,nh,1454,,1,,,,20328,20,4,,
1,1,8/31/2015,nh,1455,,1,,,,20332,22,4,,
1,1,9/3/2015,nh,1456,,1,,,,20334,18,4,,1
8,1,9/8/2015,nh,1457,,1,,,,20339,18,4,,1
1,99,6/27/2013,nh,1458,,1,,,,20345,20,4,,1
1,1,9/17/2015,nh,1459,,1,,,,20349,20,2,,1
1,1,10/5/2015,nh,1460,,1,,,,20367,20,4,,
1,1,10/22/2015,nh,1461,,1,,,,20383,19,2,1,1
8,99,11/10/2015,nh,1462,,1,,,,20528,18,4,,1
8,1,12/9/2015,nh,1463,,1,,,,20432,20,4,,1
8,1,1/7/2016,nh,1464,1,1,,,,20460,14,4,,1
1,1,1/11/2016,nh,1465,,1,,,,20465,21,4,,
1,1,8/7/2015,nh,1475,,1,,,,20308,20,4,,1
8,99,8/24/2015,nh,1476,,1,,,,20528,13,4,,
1,1,8/25/2015,nh,1477,,1,,,,20325,18,4,,
1,1,8/27/2015,nh,1478,,1,,,,20328,20,4,,
1,1,8/31/2015,nh,1479,,1,,,,20332,22,4,,
1,1,9/3/2015,nh,1480,,1,,,,20334,18,4,,1
8,1,9/8/2015,nh,1481,,1,,,,20339,18,4,,1
1,99,6/27/2013,nh,1482,,1,,,,20345,20,4,,1
1,1,9/17/2015,nh,1483,,1,,,,20349,20,2,,1
1,1,10/5/2015,nh,1484,,1,,,,20367,20,4,,
1,1,10/22/2015,nh,1485,,1,,,,20383,19,2,1,1
8,99,11/10/2015,nh,1486,,1,,,,20528,18,4,,1
8,1,12/9/2015,nh,1487,,1,,,,20432,20,4,,1
1,1,1/11/2016,nh,1489,,1,,,,20465,21,4,,
8,1,2/17/2016,nh,1490,1,,,,1,20296,16,4,,1
8,99,12/1/2015,nh,1491,1,,,,,20536,17,4,,
1,1,12/29/2015,nh,1492,1,,,,,20452,17,4,1,
8,1,1/8/2016,nh,1494,1,,,,,20461,13,5,,1
